Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
103,BLK-2025-100052,05/22/2025,05/22/2025,Scheduled Slot,CUST-10410,Aarav Chopra,Regular Household,India,Ranchi,Jharkhand,585560,East,SNA-CH-19011,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,190.56,1,0.15,5.23
104,BLK-2024-100053,02/23/2024,02/23/2024,Instant (10-15 min),CUST-11617,Suresh Mehta,Regular Household,India,Chennai,Tamil Nadu,566508,South,DAI-MI-92686,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,194.07,1,0.05,-5.79
105,BLK-2025-100054,09/27/2025,09/27/2025,Instant (10-15 min),CUST-11692,Fatima Kumar,Bulk/Office Buyer,India,Coimbatore,Tamil Nadu,163678,South,DAI-MI-43277,Dairy & Breakfast,Milk & Curd,Amul Toned Milk 1L,72.11,2,0.0,4.41
106,BLK-2025-100054,09/27/2025,09/27/2025,Instant (10-15 min),CUST-11692,Fatima Kumar,Bulk/Office Buyer,India,Coimbatore,Tamil Nadu,380474,South,GRO-ED-46023,Grocery & Staples,Edible Oils & Ghee,Fortune Sunflower Oil 1L,684.15,1,0.1,-12.75
107,BLK-2025-100054,09/27/2025,09/27/2025,Instant (10-15 min),CUST-11692,Fatima Kumar,Bulk/Office Buyer,India,Coimbatore,Tamil Nadu,553010,South,SNA-CH-73612,Snacks & Beverages,Chips & Namkeen,Bikaji Bhujia 200g,265.12,2,0.0,27.25
108,BLK-2025-100055,07/27/2025,07/27/2025,Instant (10-15 min),CUST-11605,Nikhil Patel,Regular Household,India,Chennai,Tamil Nadu,296264,South,SNA-CH-90597,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,48.56,1,0.3,-4.68
109,BLK-2025-100055,07/27/2025,07/27/2025,Instant (10-15 min),CUST-11605,Nikhil Patel,Regular Household,India,Chennai,Tamil Nadu,316789,South,GRO-AT-39917,Grocery & Staples,"Atta, Rice & Dals",Fortune Chakki Atta 10kg,638.65,1,0.15,-33.67
110,BLK-2023-100056,10/20/2023,10/20/2023,Instant (10-15 min),CUST-10978,Amit Joshi,Regular Household,India,Jaipur,Rajasthan,276294,North,PER-OR-48066,Personal Care,Oral & Bath Care,Dettol Soap Pack of 4,626.23,2,0.0,106.47
111,BLK-2023-100056,10/20/2023,10/20/2023,Instant (10-15 min),CUST-10978,Amit Joshi,Regular Household,India,Jaipur,Rajasthan,323170,North,FRU-FR-20278,Fruits & Vegetables,Fresh Fruits,Apple Shimla 1kg,779.75,2,0.05,-46.78
112,BLK-2025-100057,04/09/2025,04/09/2025,Instant (10-15 min),CUST-10810,Saanvi Sharma,Regular Household,India,Kochi,Kerala,256005,South,ELE-MO-55340,Electronics Mini,Mobile & Gadget Accessories,Mi Power Bank 10000mAh,1435.34,2,0.2,163.74
113,BLK-2025-100057,04/09/2025,04/09/2025,Instant (10-15 min),CUST-10810,Saanvi Sharma,Regular Household,India,Kochi,Kerala,422181,South,PER-SK-42280,Personal Care,Skin & Hair Care,Nivea Body Lotion 200ml,3477.85,4,0.15,383.23
114,BLK-2023-100058,05/06/2023,05/07/2023,Scheduled Slot,CUST-10509,Vivaan Gupta,Regular Household,India,Thiruvananthapuram,Kerala,386775,South,BAB-BA-69022,Baby Care,Baby Food,Nestle Lactogen 1 400g,872.69,1,0.1,68.57
115,BLK-2023-100058,05/06/2023,05/07/2023,Scheduled Slot,CUST-10509,Vivaan Gupta,Regular Household,India,Thiruvananthapuram,Kerala,483981,South,BAB-DI-87005,Baby Care,Diapers & Wipes,Mee Mee Baby Wipes 72pc,949.74,1,0.0,159.77
116,BLK-2023-100058,05/06/2023,05/07/2023,Scheduled Slot,CUST-10509,Vivaan Gupta,Regular Household,India,Thiruvananthapuram,Kerala,442794,South,PER-OR-80560,Personal Care,Oral & Bath Care,Dettol Soap Pack of 4,808.99,3,0.3,-117.26
117,BLK-2024-100059,06/19/2024,06/19/2024,Scheduled Slot,CUST-10568,Sneha Iyer,Regular Household,India,Mumbai,Maharashtra,356953,West,SNA-CH-19937,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,800.56,4,0.0,94.75
118,BLK-2025-100060,11/22/2025,11/22/2025,Scheduled Slot,CUST-10134,Vikram Mehta,Regular Household,India,Mysuru,Karnataka,481030,South,SNA-CH-85930,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,333.56,2,0.05,34.01
119,BLK-2025-100060,11/22/2025,11/22/2025,Scheduled Slot,CUST-10134,Vikram Mehta,Regular Household,India,Mysuru,Karnataka,223577,South,SNA-CH-44912,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,352.65,3,0.05,18.76
120,BLK-2024-100061,08/05/2024,08/05/2024,Instant (10-15 min),CUST-11434,Zoya Kumar,Working Professional,India,Noida,Delhi,457365,North,PER-SK-20447,Personal Care,Skin & Hair Care,Himalaya Face Wash 100ml,2819.09,3,0.3,-389.15
121,BLK-2024-100061,08/05/2024,08/05/2024,Instant (10-15 min),CUST-11434,Zoya Kumar,Working Professional,India,Noida,Delhi,116126,North,PER-OR-28632,Personal Care,Oral & Bath Care,Dettol Soap Pack of 4,561.07,1,0.2,1.86
122,BLK-2024-100061,08/05/2024,08/05/2024,Instant (10-15 min),CUST-11434,Zoya Kumar,Working Professional,India,Noida,Delhi,189365,North,HOM-CL-81430,Home & Cleaning,Cleaning Supplies,Vim Dishwash Gel 750ml,1286.91,2,0.0,132.22
123,BLK-2025-100062,03/22/2025,03/22/2025,Instant (10-15 min),CUST-11055,Ananya Chopra,Bulk/Office Buyer,India,Kolkata,West Bengal,414382,East,GRO-ED-35923,Grocery & Staples,Edible Oils & Ghee,Saffola Gold Oil 1L,1036.68,2,0.3,-193.58
124,BLK-2025-100062,03/22/2025,03/22/2025,Instant (10-15 min),CUST-11055,Ananya Chopra,Bulk/Office Buyer,India,Kolkata,West Bengal,584237,East,GRO-MA-76261,Grocery & Staples,Masala & Spices,MDH Chana Masala 100g,147.46,2,0.0,22.72
125,BLK-2023-100063,07/17/2023,07/17/2023,Scheduled Slot,CUST-10736,Ishita Kumar,Regular Household,India,Hyderabad,Telangana,575064,South,FRU-FR-32381,Fruits & Vegetables,Fresh Vegetables,Spinach Bunch 250g,245.08,4,0.15,-31.87
126,BLK-2023-100063,07/17/2023,07/17/2023,Scheduled Slot,CUST-10736,Ishita Kumar,Regular Household,India,Hyderabad,Telangana,524365,South,SNA-CH-20096,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,71.7,1,0.0,9.87
127,BLK-2023-100063,07/17/2023,07/17/2023,Scheduled Slot,CUST-10736,Ishita Kumar,Regular Household,India,Hyderabad,Telangana,408256,South,GRO-AT-40209,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,1042.88,3,0.1,-12.76
128,BLK-2025-100064,07/19/2025,07/19/2025,Express (30-60 min),CUST-11154,Diya Joshi,Bulk/Office Buyer,India,Ahmedabad,Gujarat,313637,West,SNA-CH-59683,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,219.9,1,0.0,44.87
129,BLK-2025-100064,07/19/2025,07/19/2025,Express (30-60 min),CUST-11154,Diya Joshi,Bulk/Office Buyer,India,Ahmedabad,Gujarat,463183,West,SNA-SO-43112,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,542.91,2,0.15,-3.55
130,BLK-2025-100064,07/19/2025,07/19/2025,Express (30-60 min),CUST-11154,Diya Joshi,Bulk/Office Buyer,India,Ahmedabad,Gujarat,237432,West,FRU-FR-67139,Fruits & Vegetables,Fresh Vegetables,Spinach Bunch 250g,203.59,1,0.3,-33.59
131,BLK-2023-100065,08/18/2023,08/18/2023,Express (30-60 min),CUST-11103,Reyansh Bose,Regular Household,India,Ranchi,Jharkhand,298697,East,GRO-AT-22614,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,614.26,2,0.1,-0.12
132,BLK-2023-100065,08/18/2023,08/18/2023,Express (30-60 min),CUST-11103,Reyansh Bose,Regular Household,India,Ranchi,Jharkhand,319230,East,FRU-FR-69284,Fruits & Vegetables,Fresh Fruits,Papaya 1pc,193.47,1,0.15,-26.79
133,BLK-2024-100066,11/04/2024,11/04/2024,Instant (10-15 min),CUST-10728,Shreya Menon,Working Professional,India,Chennai,Tamil Nadu,201278,South,SNA-CH-47703,Snacks & Beverages,Chips & Namkeen,Kurkure Masala Munch 90g,190.1,3,0.0,22.71
134,BLK-2023-100067,04/08/2023,04/08/2023,Instant (10-15 min),CUST-11141,Diya Khan,Regular Household,India,Chandigarh,Punjab,134156,North,GRO-ED-83818,Grocery & Staples,Edible Oils & Ghee,Patanjali Mustard Oil 1L,1696.48,2,0.0,131.59
135,BLK-2023-100067,04/08/2023,04/08/2023,Instant (10-15 min),CUST-11141,Diya Khan,Regular Household,India,Chandigarh,Punjab,295825,North,SNA-SO-37210,Snacks & Beverages,Soft Drinks & Juices,Tropicana Orange 1L,273.56,1,0.2,-17.69
136,BLK-2023-100068,06/04/2023,06/04/2023,Express (30-60 min),CUST-11132,Arjun Verma,Regular Household,India,Vadodara,Gujarat,295937,West,GRO-AT-97214,Grocery & Staples,"Atta, Rice & Dals",Aashirvaad Atta 5kg,1067.98,5,0.0,70.01
137,BLK-2023-100069,11/28/2023,11/28/2023,Express (30-60 min),CUST-11226,Vihaan Menon,Regular Household,India,Jaipur,Rajasthan,266143,North,PET-PE-40943,Pet Care,Pet Food & Accessories,Pedigree Adult Dog Food 1.2kg,552.58,1,0.1,33.01
138,BLK-2023-100069,11/28/2023,11/28/2023,Express (30-60 min),CUST-11226,Vihaan Menon,Regular Household,India,Jaipur,Rajasthan,333915,North,GRO-AT-47991,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,1049.8,5,0.3,-214.88
139,BLK-2024-100070,12/31/2024,12/31/2024,Scheduled Slot,CUST-11235,Aryan Verma,Working Professional,India,Mysuru,Karnataka,176541,South,GRO-AT-26885,Grocery & Staples,"Atta, Rice & Dals",Aashirvaad Atta 5kg,1454.02,3,0.15,-86.43
140,BLK-2025-100071,06/26/2025,06/26/2025,Scheduled Slot,CUST-11074,Imran Banerjee,Working Professional,India,Gurugram,Delhi,127314,North,GRO-MA-70468,Grocery & Staples,Masala & Spices,MDH Garam Masala 100g,91.61,3,0.1,3.18
141,BLK-2024-100072,09/26/2024,09/26/2024,Instant (10-15 min),CUST-11434,Zoya Kumar,Working Professional,India,Noida,Delhi,386855,North,GRO-ED-59455,Grocery & Staples,Edible Oils & Ghee,Saffola Gold Oil 1L,260.11,1,0.05,4.0
142,BLK-2024-100072,09/26/2024,09/26/2024,Instant (10-15 min),CUST-11434,Zoya Kumar,Working Professional,India,Noida,Delhi,460751,North,GRO-AT-18128,Grocery & Staples,"Atta, Rice & Dals",Aashirvaad Atta 5kg,61.63,1,0.15,-6.73
143,BLK-2023-100073,02/09/2023,02/09/2023,Instant (10-15 min),CUST-10010,Rahul Iyer,Working Professional,India,Chandigarh,Punjab,441004,North,PER-SK-54366,Personal Care,Skin & Hair Care,Dove Shampoo 340ml,2661.44,3,0.1,492.38
144,BLK-2024-100074,04/16/2024,04/16/2024,Instant (10-15 min),CUST-10196,Aadhya Mehta,Working Professional,India,Faridabad,Haryana,466720,North,SNA-CH-34661,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,138.99,1,0.15,6.63
145,BLK-2024-100074,04/16/2024,04/16/2024,Instant (10-15 min),CUST-10196,Aadhya Mehta,Working Professional,India,Faridabad,Haryana,529815,North,SNA-SO-80162,Snacks & Beverages,Soft Drinks & Juices,Sprite 750ml,202.94,3,0.1,0.99
146,BLK-2024-100075,11/11/2024,11/11/2024,Express (30-60 min),CUST-11405,Rahul Patel,Regular Household,India,Pune,Maharashtra,116772,West,PER-OR-31422,Personal Care,Oral & Bath Care,Lifebuoy Soap Pack of 3,183.89,1,0.05,16.77
147,BLK-2024-100075,11/11/2024,11/11/2024,Express (30-60 min),CUST-11405,Rahul Patel,Regular Household,India,Pune,Maharashtra,592508,West,GRO-ED-92704,Grocery & Staples,Edible Oils & Ghee,Fortune Sunflower Oil 1L,617.27,2,0.05,-0.26
148,BLK-2023-100076,04/22/2023,04/22/2023,Instant (10-15 min),CUST-11001,Kavya Menon,Bulk/Office Buyer,India,Nashik,Maharashtra,175510,West,SNA-CH-81826,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,217.93,1,0.1,-1.78
149,BLK-2023-100076,04/22/2023,04/22/2023,Instant (10-15 min),CUST-11001,Kavya Menon,Bulk/Office Buyer,India,Nashik,Maharashtra,511309,West,GRO-ED-87593,Grocery & Staples,Edible Oils & Ghee,Saffola Gold Oil 1L,678.57,1,0.1,-12.38
150,BLK-2023-100076,04/22/2023,04/22/2023,Instant (10-15 min),CUST-11001,Kavya Menon,Bulk/Office Buyer,India,Nashik,Maharashtra,342849,West,FRU-FR-89682,Fruits & Vegetables,Fresh Fruits,Papaya 1pc,344.93,1,0.15,-50.34
151,BLK-2023-100077,07/16/2023,07/16/2023,Instant (10-15 min),CUST-11057,Divya Kumar,Regular Household,India,Pune,Maharashtra,555729,West,GRO-AT-33646,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,508.87,3,0.1,-35.51
152,BLK-2025-100078,08/13/2025,08/13/2025,Scheduled Slot,CUST-11598,Karan Bose,Working Professional,India,Bengaluru,Karnataka,541158,South,FRU-FR-99301,Fruits & Vegetables,Fresh Vegetables,Tomato 1kg,225.63,1,0.05,-8.15
153,BLK-2025-100078,08/13/2025,08/13/2025,Scheduled Slot,CUST-11598,Karan Bose,Working Professional,India,Bengaluru,Karnataka,434096,South,PER-OR-88825,Personal Care,Oral & Bath Care,Dettol Soap Pack of 4,2205.82,5,0.0,600.1
154,BLK-2025-100078,08/13/2025,08/13/2025,Scheduled Slot,CUST-11598,Karan Bose,Working Professional,India,Bengaluru,Karnataka,468359,South,PER-SK-35265,Personal Care,Skin & Hair Care,Himalaya Face Wash 100ml,307.45,2,0.05,32.16
155,BLK-2025-100078,08/13/2025,08/13/2025,Scheduled Slot,CUST-11598,Karan Bose,Working Professional,India,Bengaluru,Karnataka,271327,South,PER-SK-25676,Personal Care,Skin & Hair Care,Patanjali Aloe Vera Gel 150ml,848.6,1,0.0,152.3
156,BLK-2025-100079,07/30/2025,07/30/2025,Express (30-60 min),CUST-11052,Zoya Patel,Regular Household,India,Chennai,Tamil Nadu,234101,South,FRU-FR-96785,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,494.08,2,0.0,17.13
157,BLK-2025-100079,07/30/2025,07/30/2025,Express (30-60 min),CUST-11052,Zoya Patel,Regular Household,India,Chennai,Tamil Nadu,358004,South,GRO-ED-28619,Grocery & Staples,Edible Oils & Ghee,Saffola Gold Oil 1L,263.28,1,0.2,-20.02
158,BLK-2025-100079,07/30/2025,07/30/2025,Express (30-60 min),CUST-11052,Zoya Patel,Regular Household,India,Chennai,Tamil Nadu,538716,South,GRO-AT-24937,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,95.1,1,0.05,3.45
159,BLK-2025-100080,06/23/2025,06/23/2025,Instant (10-15 min),CUST-10034,Vihaan Menon,Working Professional,India,Chandigarh,Punjab,492893,North,GRO-ED-54170,Grocery & Staples,Edible Oils & Ghee,Saffola Gold Oil 1L,2698.97,4,0.1,-177.95
160,BLK-2025-100081,01/02/2025,01/02/2025,Express (30-60 min),CUST-10089,Tanvi Joshi,Regular Household,India,Pune,Maharashtra,258397,West,SNA-SO-60592,Snacks & Beverages,Soft Drinks & Juices,Coca-Cola 750ml,230.56,1,0.05,10.08
161,BLK-2023-100082,09/14/2023,09/14/2023,Instant (10-15 min),CUST-10564,Suresh Agarwal,Working Professional,India,Bengaluru,Karnataka,476437,South,FRU-FR-83216,Fruits & Vegetables,Fresh Vegetables,Onion 1kg,119.08,1,0.05,-5.71
162,BLK-2023-100082,09/14/2023,09/14/2023,Instant (10-15 min),CUST-10564,Suresh Agarwal,Working Professional,India,Bengaluru,Karnataka,476284,South,BAB-DI-91097,Baby Care,Diapers & Wipes,Huggies Wonder Pants L (36pc),732.26,1,0.1,-14.12
163,BLK-2023-100082,09/14/2023,09/14/2023,Instant (10-15 min),CUST-10564,Suresh Agarwal,Working Professional,India,Bengaluru,Karnataka,233338,South,GRO-MA-46924,Grocery & Staples,Masala & Spices,Everest Chicken Masala 100g,266.59,1,0.05,20.54
164,BLK-2023-100082,09/14/2023,09/14/2023,Instant (10-15 min),CUST-10564,Suresh Agarwal,Working Professional,India,Bengaluru,Karnataka,179276,South,FRU-FR-11342,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,385.87,1,0.05,-17.47
165,BLK-2025-100083,07/30/2025,07/31/2025,Scheduled Slot,CUST-11726,Pooja Reddy,Working Professional,India,Gurugram,Delhi,450803,North,HOM-KI-54644,Home & Cleaning,Kitchen & Dining,Milton Steel Casserole 1.5L,431.98,1,0.0,111.32
166,BLK-2025-100084,05/02/2025,05/02/2025,Instant (10-15 min),CUST-10100,Aadhya Pillai,Bulk/Office Buyer,India,Bengaluru,Karnataka,387591,South,DAI-MI-39668,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,427.9,2,0.05,1.68
167,BLK-2023-100085,11/24/2023,11/24/2023,Instant (10-15 min),CUST-11096,Ananya Kumar,Regular Household,India,Bhubaneswar,Odisha,524736,East,DAI-MI-38742,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,405.17,2,0.2,-64.61
168,BLK-2023-100085,11/24/2023,11/24/2023,Instant (10-15 min),CUST-11096,Ananya Kumar,Regular Household,India,Bhubaneswar,Odisha,416366,East,DAI-BR-36327,Dairy & Breakfast,Bread & Eggs,Britannia Bread 400g,71.21,1,0.0,4.64
169,BLK-2023-100085,11/24/2023,11/24/2023,Instant (10-15 min),CUST-11096,Ananya Kumar,Regular Household,India,Bhubaneswar,Odisha,356277,East,FRU-FR-57923,Fruits & Vegetables,Fresh Fruits,Mango Alphonso 1kg,472.86,2,0.2,-89.75
170,BLK-2023-100086,02/17/2023,02/17/2023,Instant (10-15 min),CUST-11753,Imran Bose,Working Professional,India,Ahmedabad,Gujarat,180293,West,GRO-ED-94004,Grocery & Staples,Edible Oils & Ghee,Dhara Refined Oil 1L,1534.51,2,0.4,-386.49
171,BLK-2023-100086,02/17/2023,02/17/2023,Instant (10-15 min),CUST-11753,Imran Bose,Working Professional,India,Ahmedabad,Gujarat,378480,West,GRO-AT-88332,Grocery & Staples,"Atta, Rice & Dals",India Gate Basmati Rice 5kg,338.27,1,0.0,32.62
172,BLK-2023-100086,02/17/2023,02/17/2023,Instant (10-15 min),CUST-11753,Imran Bose,Working Professional,India,Ahmedabad,Gujarat,216260,West,GRO-MA-72639,Grocery & Staples,Masala & Spices,MDH Chana Masala 100g,30.64,1,0.15,1.15
173,BLK-2023-100086,02/17/2023,02/17/2023,Instant (10-15 min),CUST-11753,Imran Bose,Working Professional,India,Ahmedabad,Gujarat,258647,West,FRU-FR-56678,Fruits & Vegetables,Fresh Fruits,Papaya 1pc,681.85,2,0.05,-31.07
174,BLK-2025-100087,10/25/2025,10/25/2025,Express (30-60 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,336638,West,GRO-AT-38322,Grocery & Staples,"Atta, Rice & Dals",Aashirvaad Atta 5kg,88.27,1,0.3,-18.61
175,BLK-2025-100087,10/25/2025,10/25/2025,Express (30-60 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,215577,West,GRO-ED-35996,Grocery & Staples,Edible Oils & Ghee,Fortune Sunflower Oil 1L,1639.05,2,0.05,-15.05
176,BLK-2025-100087,10/25/2025,10/25/2025,Express (30-60 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,310295,West,GRO-MA-18020,Grocery & Staples,Masala & Spices,MDH Garam Masala 100g,280.79,2,0.05,11.0
177,BLK-2024-100088,05/24/2024,05/24/2024,Instant (10-15 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,381054,West,PER-SK-93539,Personal Care,Skin & Hair Care,Dove Shampoo 340ml,3910.13,5,0.0,1239.39
178,BLK-2024-100088,05/24/2024,05/24/2024,Instant (10-15 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,402184,West,PER-OR-39709,Personal Care,Oral & Bath Care,Lifebuoy Soap Pack of 3,907.67,3,0.0,196.51
179,BLK-2024-100089,03/27/2024,03/27/2024,Instant (10-15 min),CUST-11207,Aadhya Menon,Working Professional,India,Gurugram,Delhi,498847,North,SNA-CH-76717,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,121.11,3,0.15,-4.27
180,BLK-2023-100090,06/19/2023,06/19/2023,Instant (10-15 min),CUST-10644,Arjun Agarwal,Working Professional,India,Nagpur,Maharashtra,219108,West,PER-SK-95535,Personal Care,Skin & Hair Care,Dove Shampoo 340ml,655.63,1,0.15,71.58
181,BLK-2025-100091,01/03/2025,01/03/2025,Express (30-60 min),CUST-10361,Imran Gupta,Regular Household,India,Jaipur,Rajasthan,263426,North,FRU-FR-53232,Fruits & Vegetables,Fresh Vegetables,Onion 1kg,550.23,3,0.15,-84.89
182,BLK-2025-100091,01/03/2025,01/03/2025,Express (30-60 min),CUST-10361,Imran Gupta,Regular Household,India,Jaipur,Rajasthan,322538,North,DAI-MI-15796,Dairy & Breakfast,Milk & Curd,Amul Taaza 1L,481.53,5,0.05,-0.92
183,BLK-2023-100092,08/15/2023,08/15/2023,Express (30-60 min),CUST-11519,Ananya Singh,Regular Household,India,Mumbai,Maharashtra,303257,West,DAI-BR-88494,Dairy & Breakfast,Bread & Eggs,Farm Eggs 12pc,237.16,3,0.3,-50.82
184,BLK-2023-100092,08/15/2023,08/15/2023,Express (30-60 min),CUST-11519,Ananya Singh,Regular Household,India,Mumbai,Maharashtra,122676,West,BAB-DI-13097,Baby Care,Diapers & Wipes,Pampers Diaper Pants M (44pc),1026.92,1,0.15,-36.72
185,BLK-2024-100093,10/03/2024,10/03/2024,Express (30-60 min),CUST-11246,Yash Agarwal,Regular Household,India,Pune,Maharashtra,242839,West,FRU-FR-94957,Fruits & Vegetables,Fresh Fruits,Banana 1 Dozen,213.12,2,0.0,2.85
186,BLK-2023-100094,06/12/2023,06/12/2023,Instant (10-15 min),CUST-10660,Arjun Patel,Bulk/Office Buyer,India,Kochi,Kerala,534342,South,DAI-MI-88392,Dairy & Breakfast,Milk & Curd,Mother Dairy Curd 400g,112.31,1,0.0,4.99
187,BLK-2023-100094,06/12/2023,06/12/2023,Instant (10-15 min),CUST-10660,Arjun Patel,Bulk/Office Buyer,India,Kochi,Kerala,554138,South,HOM-KI-71077,Home & Cleaning,Kitchen & Dining,Milton Steel Casserole 1.5L,2975.88,2,0.05,528.89
188,BLK-2023-100095,09/08/2023,09/08/2023,Express (30-60 min),CUST-10521,Riya Iyer,Working Professional,India,New Delhi,Delhi,319283,North,HOM-CL-50873,Home & Cleaning,Cleaning Supplies,Vim Dishwash Gel 750ml,1396.76,2,0.1,168.7
189,BLK-2024-100096,06/03/2024,06/03/2024,Scheduled Slot,CUST-10169,Rohan Rao,Working Professional,India,Ahmedabad,Gujarat,387100,West,DAI-BR-45550,Dairy & Breakfast,Bread & Eggs,Farm Eggs 12pc,140.69,2,0.0,5.52
190,BLK-2024-100096,06/03/2024,06/03/2024,Scheduled Slot,CUST-10169,Rohan Rao,Working Professional,India,Ahmedabad,Gujarat,260446,West,SNA-SO-32075,Snacks & Beverages,Soft Drinks & Juices,Real Fruit Juice Mixed 1L,204.42,2,0.0,36.03
191,BLK-2024-100096,06/03/2024,06/03/2024,Scheduled Slot,CUST-10169,Rohan Rao,Working Professional,India,Ahmedabad,Gujarat,475191,West,SNA-CH-31297,Snacks & Beverages,Chips & Namkeen,Haldiram's Aloo Bhujia 200g,51.02,3,0.1,2.65
192,BLK-2024-100096,06/03/2024,06/03/2024,Scheduled Slot,CUST-10169,Rohan Rao,Working Professional,India,Ahmedabad,Gujarat,547646,West,DAI-MI-95091,Dairy & Breakfast,Milk & Curd,Amul Toned Milk 1L,96.16,1,0.0,1.96
193,BLK-2025-100097,07/04/2025,07/04/2025,Instant (10-15 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,424192,West,BAB-BA-84318,Baby Care,Baby Food,Nestle Lactogen 1 400g,2693.35,3,0.15,32.25
194,BLK-2025-100097,07/04/2025,07/04/2025,Instant (10-15 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,444875,West,BAB-DI-29787,Baby Care,Diapers & Wipes,Mee Mee Baby Wipes 72pc,3824.65,4,0.0,422.67
195,BLK-2025-100097,07/04/2025,07/04/2025,Instant (10-15 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,582027,West,SNA-CH-80896,Snacks & Beverages,Chips & Namkeen,Lay's Classic Salted 52g,240.64,1,0.1,2.34
196,BLK-2025-100097,07/04/2025,07/04/2025,Instant (10-15 min),CUST-11786,Priya Reddy,Regular Household,India,Mumbai,Maharashtra,228448,West,GRO-AT-30690,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,804.44,2,0.05,22.32
197,BLK-2025-100098,04/13/2025,04/13/2025,Express (30-60 min),CUST-10603,Rahul Malhotra,Working Professional,India,Thiruvananthapuram,Kerala,460153,South,GRO-AT-25520,Grocery & Staples,"Atta, Rice & Dals",Tata Sampann Toor Dal 1kg,640.74,1,0.15,-12.69
198,BLK-2025-100098,04/13/2025,04/13/2025,Express (30-60 min),CUST-10603,Rahul Malhotra,Working Professional,India,Thiruvananthapuram,Kerala,563991,South,GRO-MA-52275,Grocery & Staples,Masala & Spices,MDH Garam Masala 100g,1205.82,4,0.2,-142.73
